class,file,axis,RMS,P2P,CrestFactor,Kurtosis
both_simultaneous,both_simultaneous_trial15.csv,aabs,7.069393874892953,36.451410040462534,5.190277573041729,5.735899859198913
both_alternating,both_alternating_trial01.csv,ax,1.620602474662801,16.234920220323264,5.477222633672417,5.588493101380788
both_alternating,both_alternating_trial01.csv,ay,1.302349322628144,11.506521920959758,6.004014814793391,12.333960054678744
both_alternating,both_alternating_trial01.csv,az,2.8651912513743345,36.247029979524854,6.833415151177573,13.802834625063248
both_alternating,both_alternating_trial01.csv,aabs,3.540026418825883,19.484482228574585,5.5454415472383705,7.617344200998959
both_alternating,both_alternating_trial02.csv,ax,1.631680494261712,15.11994629555936,6.169203498482348,14.256552169269185
both_alternating,both_alternating_trial02.csv,ay,1.1916684167789868,10.500336830733788,6.2496485536899575,14.099452709884943
both_alternating,both_alternating_trial02.csv,az,6.054447229247086,54.920860812988906,6.34915296729311,7.565491544905051
both_alternating,both_alternating_trial02.csv,aabs,6.3826942667372375,38.59428747599645,6.064982954247103,9.78153734960672
both_alternating,both_alternating_trial03.csv,ax,1.1691438488311563,24.251909545942624,13.42096093998054,50.09857238460956
both_alternating,both_alternating_trial03.csv,ay,1.0050721139749381,12.592735643910554,8.745946652383502,40.27707925524777
both_alternating,both_alternating_trial03.csv,az,3.686984095260329,39.041238050543356,6.20730930000224,7.266171172346873
both_alternating,both_alternating_trial03.csv,aabs,3.996363223263422,22.94521323655338,5.753088899387442,7.508305072263887
both_alternating,both_alternating_trial04.csv,ax,1.3133032913223994,15.603099078425009,7.777187795454802,20.896278731195324
both_alternating,both_alternating_trial04.csv,ay,1.3994174597244968,14.905977630398846,7.072373549709098,16.598326263816183
both_alternating,both_alternating_trial04.csv,az,2.7441655665594595,37.66906148173219,8.875037016542798,16.935893204398656
both_alternating,both_alternating_trial04.csv,aabs,3.3486683052029225,24.33280614323698,7.286208098023908,10.874475945947133
both_alternating,both_alternating_trial05.csv,ax,0.9113131562681863,16.607841689283,13.391673673607256,86.00605910172446
both_alternating,both_alternating_trial05.csv,ay,0.7223962422045368,10.464739054724536,11.178432764454381,56.604041957119925
both_alternating,both_alternating_trial05.csv,az,5.138463901405905,52.93174894086455,7.338009997820698,9.67777814128252
both_alternating,both_alternating_trial05.csv,aabs,5.2684114556088275,37.74746168879915,7.167794297279306,13.473145513095552
both_alternating,both_alternating_trial06.csv,ax,1.6077747260998616,21.59979672800896,8.857189611535315,23.982176183106056
both_alternating,both_alternating_trial06.csv,ay,1.2073039106830017,12.34599792044677,7.24664272772449,19.168311695879677
both_alternating,both_alternating_trial06.csv,az,3.5565419070888113,47.86279232753605,6.77893248970339,12.846330820585235
both_alternating,both_alternating_trial06.csv,aabs,4.085524769171627,24.265290315841415,5.962034097604278,10.361688837277196
both_alternating,both_alternating_trial07.csv,ax,1.5061018915836637,21.71896943091527,8.992839629656906,21.397890891087403
both_alternating,both_alternating_trial07.csv,ay,1.1411858448593555,13.31840017807498,6.052054535090576,11.343915230332943
both_alternating,both_alternating_trial07.csv,az,2.933506148896464,43.188765930345255,8.37495447602086,19.123131271584896
both_alternating,both_alternating_trial07.csv,aabs,3.4894277992176046,24.487867926441616,7.052563639942564,13.23941607237633
both_alternating,both_alternating_trial08.csv,ax,1.730270804756002,16.814239811239226,6.5585557166702415,14.725419696004565
both_alternating,both_alternating_trial08.csv,ay,1.4634130431741392,12.876433014724377,6.147126302380864,10.781543864398174
both_alternating,both_alternating_trial08.csv,az,4.535972786905245,46.393092646468844,5.381063982075509,5.447296728015814
both_alternating,both_alternating_trial08.csv,aabs,5.070548680001811,24.296281048215583,4.839867487790304,5.16003479189227
both_alternating,both_alternating_trial09.csv,ax,1.4110825304901187,15.642891784324537,7.458787766123315,16.908152580445336
both_alternating,both_alternating_trial09.csv,ay,1.0809795192985379,16.6132733568423,8.712611190394158,20.46306999732188
both_alternating,both_alternating_trial09.csv,az,6.089556464375599,58.402190842769826,5.559069503935207,4.954929328072516
both_alternating,both_alternating_trial09.csv,aabs,6.343687300128841,33.90833782121354,5.364708216758071,6.608148507567215
both_alternating,both_alternating_trial10.csv,ax,1.3287656908715961,28.917391788285535,14.173476027539522,69.09549565026322
both_alternating,both_alternating_trial10.csv,ay,1.276394303989428,19.496215763385138,10.42633098016293,29.09015995741653
both_alternating,both_alternating_trial10.csv,az,4.364212428143589,45.42836988677954,6.853919196652306,9.539847852645668
both_alternating,both_alternating_trial10.csv,aabs,4.737209178245888,30.08594970203136,6.354491591067164,10.853600601641078
both_alternating,both_alternating_trial11.csv,ax,1.249475990750822,16.538170391964552,7.3221580392643855,14.485652750260272
both_alternating,both_alternating_trial11.csv,ay,1.1034559813939686,12.336276803704974,7.871957690152751,15.606630771277189
both_alternating,both_alternating_trial11.csv,az,5.670577638690061,57.47175089834725,6.4024957655763375,6.996160237375189
both_alternating,both_alternating_trial11.csv,aabs,5.9105207986055355,36.350675903098995,6.175570130139143,9.724504019914008
both_alternating,both_alternating_trial12.csv,ax,1.9188164460663026,28.06796982561943,8.348852939183994,21.010763481976454
both_alternating,both_alternating_trial12.csv,ay,1.6763712719267423,18.032856289612354,7.206724341251885,15.500403593195237
both_alternating,both_alternating_trial12.csv,az,6.743794085567389,69.73063336316446,5.887955813305967,6.483365928523334
both_alternating,both_alternating_trial12.csv,aabs,7.209080098290593,40.034140712094285,5.585881690916063,8.210008222712927
both_alternating,both_alternating_trial13.csv,ax,1.468453375614717,20.63377463314955,8.339137055526862,19.177315630279228
both_alternating,both_alternating_trial13.csv,ay,1.2545094772789622,14.14553327529952,7.981680648134607,18.689069856090416
both_alternating,both_alternating_trial13.csv,az,2.4682787570834566,36.07119582714537,8.757439890555396,24.740417813902962
both_alternating,both_alternating_trial13.csv,aabs,3.1340946647487287,21.611618407118076,6.931270166751808,13.037931205865938
both_alternating,both_alternating_trial14.csv,ax,1.4300838320236102,22.35148448440159,8.067367858570186,19.642320811554494
both_alternating,both_alternating_trial14.csv,ay,1.1313525646144273,18.27488345686202,10.035126055844023,22.646725691308294
both_alternating,both_alternating_trial14.csv,az,4.648654952786314,48.00356357231934,5.859488377360811,6.797405954601388
both_alternating,both_alternating_trial14.csv,aabs,4.993504907591431,27.68121837860111,5.556775683908228,6.753248263378854
both_alternating,both_alternating_trial15.csv,ax,1.32570206651047,13.44882088011849,6.732847397339787,13.226817040667008
both_alternating,both_alternating_trial15.csv,ay,0.9970492680503504,11.49245399808475,8.113779889828402,19.1238968610788
both_alternating,both_alternating_trial15.csv,az,4.390000428491554,47.05898857615877,5.662375976964706,6.673435626270898
both_alternating,both_alternating_trial15.csv,aabs,4.692941185890347,24.852370304948103,5.30553071120428,6.515865617987135
